tienda_id,sku,talla,ventas_totales,inventario_promedio,inventario_final,inventario_inicial,n_dias,ventas_diarias,rotacion,dias_inventario,sell_through_pct,cobertura_dias,alerta_quiebre,alerta_sobrestock
6,1020,XXL,361,69.1205,77,83,365,0.989,5.2228,77.8532,0.3676,77.8532,False,False
6,1021,L,726,4.5973,0,9,365,1.989,26.0,0.0,1.0,0.0,True,False
6,1021,M,750,4.2411,7,8,365,2.0548,26.0,3.4067,1.0,3.4067,True,False
6,1021,XXL,67,125.4247,142,116,365,0.1836,0.5342,365.0,0.0869,365.0,False,True
6,1022,L,344,68.126,81,80,365,0.9425,5.0495,85.9448,0.4359,85.9448,False,False
6,1022,M,719,4.4027,3,6,365,1.9699,26.0,1.5229,1.0,1.5229,True,False
6,1022,S,714,4.5178,6,3,365,1.9562,26.0,3.0672,1.0,3.0672,True,False
6,1022,XXL,750,4.5205,7,5,365,2.0548,26.0,3.4067,1.0,3.4067,True,False
6,1023,L,64,124.7452,107,116,365,0.1753,0.513,365.0,0.0477,365.0,False,True
6,1023,M,727,4.6082,5,7,365,1.9918,26.0,2.5103,1.0,2.5103,True,False
6,1023,S,748,4.3726,3,10,365,2.0493,26.0,1.4639,1.0,1.4639,True,False
6,1023,XL,363,69.0329,60,72,365,0.9945,5.2584,60.3306,0.4795,60.3306,False,False
6,1024,L,376,69.1918,80,70,365,1.0301,5.4342,77.6596,0.4378,77.6596,False,False
6,1024,M,361,68.5452,82,83,365,0.989,5.2666,82.9086,0.334,82.9086,False,False
6,1024,S,365,69.6685,64,58,365,1.0,5.2391,64.0,0.433,64.0,False,False
6,1024,XXL,380,68.4082,73,76,365,1.0411,5.5549,70.1184,0.5505,70.1184,False,False
6,1025,L,736,4.4356,5,4,365,2.0164,26.0,2.4796,1.0,2.4796,True,False
6,1025,M,365,69.0986,67,65,365,1.0,5.2823,67.0,0.4362,67.0,False,False
6,1025,S,383,68.8767,56,74,365,1.0493,5.5607,53.3681,0.4227,53.3681,False,False
6,1025,XXL,83,123.7096,124,133,365,0.2274,0.6709,365.0,0.0868,365.0,False,True
6,1026,M,721,4.4932,7,4,365,1.9753,26.0,3.5437,1.0,3.5437,True,False
6,1026,S,352,68.9671,60,85,365,0.9644,5.1039,62.2159,0.4644,62.2159,False,False
6,1026,XXL,728,4.6164,8,8,365,1.9945,26.0,4.011,1.0,4.011,True,False
6,1027,L,364,68.3178,63,77,365,0.9973,5.328,63.1731,0.4135,63.1731,False,False
6,1027,XL,744,4.2603,2,9,365,2.0384,26.0,0.9812,1.0,0.9812,True,False
6,1027,XXL,384,69.0521,75,74,365,1.0521,5.561,71.2891,0.4072,71.2891,False,False
6,1028,L,718,4.5863,3,3,365,1.9671,26.0,1.5251,1.0,1.5251,True,False
6,1028,M,740,4.3041,6,10,365,2.0274,26.0,2.9595,1.0,2.9595,True,False
6,1028,S,357,69.126,68,75,365,0.9781,5.1645,69.5238,0.4625,69.5238,False,False
6,1028,XL,97,123.6274,106,112,365,0.2658,0.7846,365.0,0.0411,365.0,False,True
6,1028,XXL,728,4.4329,1,9,365,1.9945,26.0,0.5014,1.0,0.5014,True,False
6,1029,S,348,67.8932,80,80,365,0.9534,5.1257,83.908,0.4803,83.908,False,False
6,1029,XL,751,4.5699,1,9,365,2.0575,26.0,0.486,1.0,0.486,True,False
6,1029,XXL,392,69.1616,64,65,365,1.074,5.6679,59.5918,0.4995,59.5918,False,False
6,1030,M,96,123.0904,111,131,365,0.263,0.7799,365.0,0.0481,365.0,False,True
6,1030,S,367,69.0219,62,64,365,1.0055,5.3172,61.6621,0.4862,61.6621,False,False
6,1030,XL,373,69.2904,76,79,365,1.0219,5.3831,74.37,0.4274,74.37,False,False
6,1031,L,752,4.5507,3,7,365,2.0603,26.0,1.4561,1.0,1.4561,True,False
6,1031,M,736,4.5507,8,3,365,2.0164,26.0,3.9674,1.0,3.9674,True,False
6,1031,S,79,125.4247,128,129,365,0.2164,0.6299,365.0,0.0465,365.0,False,True
6,1031,XL,376,69.5233,84,70,365,1.0301,5.4083,81.5426,0.4505,81.5426,False,False
6,1031,XXL,724,4.5726,3,6,365,1.9836,26.0,1.5124,1.0,1.5124,True,False
6,1032,L,359,68.5973,76,72,365,0.9836,5.2334,77.2702,0.3972,77.2702,False,False
6,1032,M,737,4.3342,5,7,365,2.0192,26.0,2.4763,1.0,2.4763,True,False
6,1032,S,389,69.0658,74,68,365,1.0658,5.6323,69.4344,0.5352,69.4344,False,False
6,1032,XL,88,125.2849,146,118,365,0.2411,0.7024,365.0,0.0313,365.0,False,True
6,1033,L,358,69.3342,63,73,365,0.9808,5.1634,64.2318,0.4016,64.2318,False,False
6,1033,S,390,69.4247,84,67,365,1.0685,5.6176,78.6154,0.418,78.6154,False,False
6,1033,XXL,727,4.4301,3,4,365,1.9918,26.0,1.5062,1.0,1.5062,True,False
6,1034,L,367,69.4986,79,61,365,1.0055,5.2807,78.5695,0.5097,78.5695,False,False
6,1034,M,707,4.7644,3,4,365,1.937,26.0,1.5488,1.0,1.5488,True,False
6,1034,S,726,4.5726,5,5,365,1.989,26.0,2.5138,1.0,2.5138,True,False
6,1034,XL,366,69.1123,65,64,365,1.0027,5.2957,64.8224,0.562,64.8224,False,False
6,1034,XXL,370,68.1151,84,64,365,1.0137,5.432,82.8649,0.3989,82.8649,False,False
6,1035,M,372,69.4658,64,74,365,1.0192,5.3552,62.7957,0.4913,62.7957,False,False
6,1035,S,353,69.3534,72,79,365,0.9671,5.0899,74.4476,0.3556,74.4476,False,False
6,1035,XL,87,124.463,102,140,365,0.2384,0.699,365.0,0.0652,365.0,False,True
6,1035,XXL,362,69.2219,65,71,365,0.9918,5.2296,65.5387,0.4195,65.5387,False,False
6,1036,L,78,125.0082,147,137,365,0.2137,0.624,365.0,0.0631,365.0,False,True
6,1036,M,75,125.4493,115,149,365,0.2055,0.5979,365.0,0.0649,365.0,False,True
6,1036,XL,365,69.8658,65,71,365,1.0,5.2243,65.0,0.4589,65.0,False,False
6,1037,M,359,69.1425,62,79,365,0.9836,5.1922,63.0362,0.3424,63.0362,False,False
6,1037,XL,361,68.9973,82,72,365,0.989,5.2321,82.9086,0.3773,82.9086,False,False
6,1037,XXL,384,68.8548,73,76,365,1.0521,5.577,69.388,0.4656,69.388,False,False
6,1038,L,351,68.7041,75,73,365,0.9616,5.1089,77.9915,0.4593,77.9915,False,False
6,1038,S,396,69.2493,58,78,365,1.0849,5.7185,53.4596,0.4174,53.4596,False,False
6,1038,XL,85,124.5644,138,141,365,0.2329,0.6824,365.0,0.0723,365.0,False,True
6,1038,XXL,90,123.6247,125,130,365,0.2466,0.728,365.0,0.0319,365.0,False,True
6,1039,L,367,69.0384,69,59,365,1.0055,5.3159,68.624,0.5255,68.624,False,False
6,1039,M,368,69.8548,68,57,365,1.0082,5.2681,67.4457,0.442,67.4457,False,False
6,1039,S,367,68.6493,81,55,365,1.0055,5.346,80.5586,0.473,80.5586,False,False
6,1039,XXL,347,69.5644,77,77,365,0.9507,4.9882,80.9942,0.508,80.9942,False,False
6,1040,L,367,69.5096,78,62,365,1.0055,5.2798,77.5749,0.5194,77.5749,False,False
6,1040,M,80,125.1726,124,122,365,0.2192,0.6391,365.0,0.0323,365.0,False,True
6,1040,S,359,69.0274,58,73,365,0.9836,5.2008,58.9694,0.4407,58.9694,False,False
6,1040,XL,731,4.4329,1,8,365,2.0027,26.0,0.4993,1.0,0.4993,True,False
6,1040,XXL,91,124.6521,128,127,365,0.2493,0.73,365.0,0.0565,365.0,False,True
7,1001,L,742,4.5452,10,9,365,2.0329,26.0,4.9191,1.0,4.9191,True,False
7,1001,M,363,68.3644,65,83,365,0.9945,5.3098,65.3581,0.4052,65.3581,False,False
7,1001,S,356,68.5507,58,59,365,0.9753,5.1932,59.4663,0.3396,59.4663,False,False
7,1001,XL,740,4.2329,2,4,365,2.0274,26.0,0.9865,1.0,0.9865,True,False
7,1001,XXL,338,69.1233,82,65,365,0.926,4.8898,88.5503,0.4259,88.5503,False,False
7,1002,M,95,124.1616,113,111,365,0.2603,0.7651,365.0,0.0714,365.0,False,True
7,1002,S,351,69.3534,75,64,365,0.9616,5.061,77.9915,0.3844,77.9915,False,False
7,1002,XL,369,69.1425,67,76,365,1.011,5.3368,66.2737,0.4035,66.2737,False,False
7,1002,XXL,368,69.3616,70,81,365,1.0082,5.3055,69.4293,0.4515,69.4293,False,False
7,1003,M,364,68.3699,54,83,365,0.9973,5.324,54.1484,0.378,54.1484,False,False
7,1003,XL,360,69.4329,61,85,365,0.9863,5.1849,61.8472,0.5226,61.8472,False,False
7,1003,XXL,365,68.7973,78,67,365,1.0,5.3054,78.0,0.5172,78.0,False,False
7,1004,L,736,4.3534,3,6,365,2.0164,26.0,1.4878,1.0,1.4878,True,False
7,1004,M,366,68.9041,82,70,365,1.0027,5.3117,81.776,0.4342,81.776,False,False
7,1004,S,82,125.9671,149,147,365,0.2247,0.651,365.0,0.0566,365.0,False,True
7,1004,XXL,734,4.5589,2,9,365,2.011,26.0,0.9946,1.0,0.9946,True,False
7,1005,L,370,68.7096,63,69,365,1.0137,5.385,62.1486,0.3741,62.1486,False,False
7,1005,M,763,4.3726,6,4,365,2.0904,26.0,2.8702,1.0,2.8702,True,False
7,1005,XL,368,69.5068,60,76,365,1.0082,5.2944,59.5109,0.5287,59.5109,False,False
7,1006,L,729,4.4767,5,8,365,1.9973,26.0,2.5034,1.0,2.5034,True,False
7,1006,M,86,124.8356,136,119,365,0.2356,0.6889,365.0,0.0318,365.0,False,True
7,1006,S,89,123.2384,111,120,365,0.2438,0.7222,365.0,0.0484,365.0,False,True
7,1007,M,73,124.1014,144,127,365,0.2,0.5882,365.0,0.0329,365.0,False,True
7,1007,S,67,125.211,135,117,365,0.1836,0.5351,365.0,0.0409,365.0,False,True
7,1007,XL,369,69.6932,84,84,365,1.011,5.2946,83.0894,0.5235,83.0894,False,False
7,1008,L,742,4.4822,2,8,365,2.0329,26.0,0.9838,1.0,0.9838,True,False
7,1008,S,74,125.1397,147,112,365,0.2027,0.5913,365.0,0.0563,365.0,False,True
7,1008,XL,381,69.9123,62,63,365,1.0438,5.4497,59.3963,0.4888,59.3963,False,False
7,1008,XXL,366,69.1425,83,57,365,1.0027,5.2934,82.7732,0.4131,82.7732,False,False
7,1009,L,392,68.4932,73,55,365,1.074,5.7232,67.9719,0.4672,67.9719,False,False
7,1009,S,82,125.8329,133,142,365,0.2247,0.6517,365.0,0.016,365.0,False,True
7,1009,XL,81,125.6027,140,108,365,0.2219,0.6449,365.0,0.0398,365.0,False,True
7,1010,L,700,4.7068,3,7,365,1.9178,26.0,1.5643,1.0,1.5643,True,False
7,1010,M,85,124.7288,126,147,365,0.2329,0.6815,365.0,0.0557,365.0,False,True
7,1010,S,398,69.1425,84,82,365,1.0904,5.7562,77.0352,0.4517,77.0352,False,False
7,1010,XL,734,4.5288,6,4,365,2.011,26.0,2.9837,1.0,2.9837,True,False
7,1010,XXL,362,69.137,75,59,365,0.9918,5.236,75.6215,0.3985,75.6215,False,False
7,1011,S,379,69.5726,70,55,365,1.0384,5.4475,67.4142,0.4493,67.4142,False,False
7,1011,XL,79,124.3753,124,101,365,0.2164,0.6352,365.0,0.0707,365.0,False,True
7,1011,XXL,718,4.5562,3,9,365,1.9671,26.0,1.5251,1.0,1.5251,True,False
7,1012,L,85,125.2329,140,112,365,0.2329,0.6787,365.0,0.0562,365.0,False,True
7,1012,M,356,68.674,81,66,365,0.9753,5.1839,83.0478,0.4029,83.0478,False,False
7,1012,S,367,68.9726,83,82,365,1.0055,5.321,82.5477,0.4648,82.5477,False,False
7,1012,XL,712,4.4849,1,3,365,1.9507,26.0,0.5126,1.0,0.5126,True,False
7,1012,XXL,734,4.5534,4,4,365,2.011,26.0,1.9891,1.0,1.9891,True,False
7,1013,L,359,68.3425,78,61,365,0.9836,5.253,79.3036,0.4099,79.3036,False,False
7,1013,M,730,4.4575,1,5,365,2.0,26.0,0.5,1.0,0.5,True,False
7,1013,S,727,4.3397,4,9,365,1.9918,26.0,2.0083,1.0,2.0083,True,False
7,1013,XL,352,68.5123,67,81,365,0.9644,5.1378,69.4744,0.3907,69.4744,False,False
7,1013,XXL,362,69.137,82,63,365,0.9918,5.236,82.6796,0.3659,82.6796,False,False
7,1014,L,742,4.6932,1,9,365,2.0329,26.0,0.4919,1.0,0.4919,True,False
7,1014,M,743,4.4301,5,3,365,2.0356,26.0,2.4563,1.0,2.4563,True,False
7,1014,XL,363,68.7589,71,73,365,0.9945,5.2793,71.3912,0.4589,71.3912,False,False
7,1014,XXL,363,68.937,67,74,365,0.9945,5.2657,67.3691,0.5035,67.3691,False,False
7,1015,L,735,4.6603,2,10,365,2.0137,26.0,0.9932,1.0,0.9932,True,False
7,1015,M,373,69.7616,74,63,365,1.0219,5.3468,72.4129,0.3688,72.4129,False,False
7,1015,S,360,68.4356,83,62,365,0.9863,5.2604,84.1528,0.4397,84.1528,False,False
7,1015,XL,372,69.1753,83,72,365,1.0192,5.3776,81.4382,0.4219,81.4382,False,False
7,1015,XXL,383,69.3233,67,62,365,1.0493,5.5248,63.8512,0.4146,63.8512,False,False
7,1016,L,81,125.8795,101,115,365,0.2219,0.6435,365.0,0.0394,365.0,False,True
7,1016,S,360,69.7123,72,58,365,0.9863,5.1641,73.0,0.5233,73.0,False,False
7,1016,XL,406,68.9616,77,62,365,1.1123,5.8873,69.2241,0.5729,69.2241,False,False
7,1016,XXL,372,69.0712,68,75,365,1.0192,5.3857,66.7204,0.5107,66.7204,False,False
7,1017,L,87,122.4904,149,102,365,0.2384,0.7103,365.0,0.0486,365.0,False,True
7,1017,M,760,4.5205,5,7,365,2.0822,26.0,2.4013,1.0,2.4013,True,False
7,1017,S,386,69.2027,82,61,365,1.0575,5.5778,77.5389,0.373,77.5389,False,False
7,1017,XL,371,69.2247,69,70,365,1.0164,5.3594,67.8841,0.4367,67.8841,False,False
7,1017,XXL,754,4.4822,7,4,365,2.0658,26.0,3.3886,1.0,3.3886,True,False
7,1018,L,360,69.0712,78,64,365,0.9863,5.212,79.0833,0.4973,79.0833,False,False
7,1018,M,367,69.4219,57,73,365,1.0055,5.2865,56.6894,0.5726,56.6894,False,False
7,1018,S,381,68.8603,73,61,365,1.0438,5.5329,69.9344,0.4662,69.9344,False,False
7,1018,XL,362,69.1014,82,78,365,0.9918,5.2387,82.6796,0.3978,82.6796,False,False
7,1018,XXL,739,4.6027,1,4,365,2.0247,26.0,0.4939,1.0,0.4939,True,False
7,1019,L,372,69.074,75,79,365,1.0192,5.3855,73.5887,0.4048,73.5887,False,False
7,1019,M,97,125.6959,140,109,365,0.2658,0.7717,365.0,0.0482,365.0,False,True
7,1019,XXL,723,4.5808,5,9,365,1.9808,26.0,2.5242,1.0,2.5242,True,False
7,1020,L,726,4.4986,6,4,365,1.989,26.0,3.0165,1.0,3.0165,True,False
7,1020,M,724,4.5178,6,7,365,1.9836,26.0,3.0249,1.0,3.0249,True,False
7,1020,S,726,4.5178,7,7,365,1.989,26.0,3.5193,1.0,3.5193,True,False
7,1020,XL,79,125.8932,107,139,365,0.2164,0.6275,365.0,0.0556,365.0,False,True
7,1020,XXL,371,68.3507,69,63,365,1.0164,5.4279,67.8841,0.387,67.8841,False,False
7,1021,L,715,4.6164,10,4,365,1.9589,26.0,5.1049,1.0,5.1049,True,False
7,1021,M,79,123.9562,126,101,365,0.2164,0.6373,365.0,0.032,365.0,False,True
7,1021,XXL,380,69.4603,75,82,365,1.0411,5.4708,72.0395,0.4719,72.0395,False,False
7,1022,L,94,125.8438,137,118,365,0.2575,0.747,365.0,0.0542,365.0,False,True
7,1022,M,94,125.6274,150,103,365,0.2575,0.7482,365.0,0.0536,365.0,False,True
7,1022,S,89,125.3205,102,127,365,0.2438,0.7102,365.0,0.0875,365.0,False,True
7,1022,XXL,709,4.7507,7,10,365,1.9425,26.0,3.6037,1.0,3.6037,True,False
7,1023,L,710,4.8192,7,10,365,1.9452,26.0,3.5986,1.0,3.5986,True,False
7,1023,M,378,68.926,58,84,365,1.0356,5.4841,56.0053,0.3809,56.0053,False,False
7,1023,S,355,69.9507,59,81,365,0.9726,5.075,60.662,0.3803,60.662,False,False
7,1023,XL,716,4.6082,8,4,365,1.9616,26.0,4.0782,1.0,4.0782,True,False
7,1024,L,751,4.3945,3,9,365,2.0575,26.0,1.4581,1.0,1.4581,True,False
7,1024,M,353,69.2575,56,60,365,0.9671,5.0969,57.9037,0.4037,57.9037,False,False
7,1024,S,78,125.8849,146,116,365,0.2137,0.6196,365.0,0.0405,365.0,False,True
7,1024,XXL,66,124.8411,139,129,365,0.1808,0.5287,365.0,0.0653,365.0,False,True
7,1025,L,382,68.9123,80,84,365,1.0466,5.5433,76.4398,0.4877,76.4398,False,False
7,1025,M,369,67.6548,80,69,365,1.011,5.4542,79.1328,0.4142,79.1328,False,False
7,1025,S,381,69.3205,80,82,365,1.0438,5.4962,76.6404,0.4391,76.6404,False,False
7,1025,XXL,730,4.8438,5,10,365,2.0,26.0,2.5,1.0,2.5,True,False
7,1026,M,80,125.6795,140,148,365,0.2192,0.6365,365.0,0.0316,365.0,False,True
7,1026,S,738,4.5753,5,8,365,2.0219,26.0,2.4729,1.0,2.4729,True,False
7,1026,XXL,380,68.2932,63,66,365,1.0411,5.5642,60.5132,0.442,60.5132,False,False
7,1027,L,350,69.0493,55,66,365,0.9589,5.0688,57.3571,0.4638,57.3571,False,False
7,1027,XL,361,69.6822,69,69,365,0.989,5.1807,69.7645,0.4925,69.7645,False,False
7,1027,XXL,84,125.1425,120,117,365,0.2301,0.6712,365.0,0.0641,365.0,False,True
7,1028,L,749,4.4466,1,7,365,2.0521,26.0,0.4873,1.0,0.4873,True,False
7,1028,M,751,4.5205,3,3,365,2.0575,26.0,1.4581,1.0,1.4581,True,False
7,1028,S,743,4.5178,9,5,365,2.0356,26.0,4.4213,1.0,4.4213,True,False
7,1028,XL,351,69.9014,54,55,365,0.9616,5.0214,56.1538,0.3275,56.1538,False,False
7,1028,XXL,743,4.474,1,7,365,2.0356,26.0,0.4913,1.0,0.4913,True,False
7,1029,S,697,4.4712,1,8,365,1.9096,26.0,0.5237,1.0,0.5237,True,False
7,1029,XL,348,69.0767,55,76,365,0.9534,5.0379,57.6868,0.4277,57.6868,False,False
7,1029,XXL,361,69.3616,72,66,365,0.989,5.2046,72.7978,0.3835,72.7978,False,False
7,1030,M,366,69.1562,71,75,365,1.0027,5.2924,70.806,0.4167,70.806,False,False
7,1030,S,392,69.0274,70,58,365,1.074,5.6789,65.1786,0.521,65.1786,False,False
7,1030,XL,354,69.7534,79,63,365,0.9699,5.075,81.4548,0.4135,81.4548,False,False
7,1031,L,705,4.7836,1,5,365,1.9315,26.0,0.5177,1.0,0.5177,True,False
7,1031,M,372,68.5753,67,80,365,1.0192,5.4247,65.7392,0.4582,65.7392,False,False
7,1031,S,721,4.6055,7,9,365,1.9753,26.0,3.5437,1.0,3.5437,True,False
7,1031,XL,379,69.0411,73,74,365,1.0384,5.4895,70.3034,0.5112,70.3034,False,False
7,1031,XXL,369,68.1151,77,57,365,1.011,5.4173,76.1653,0.4036,76.1653,False,False
7,1032,L,723,4.5507,8,8,365,1.9808,26.0,4.0387,1.0,4.0387,True,False
7,1032,M,362,69.8877,81,67,365,0.9918,5.1797,81.6713,0.4378,81.6713,False,False
7,1032,S,377,69.0877,65,69,365,1.0329,5.4568,62.931,0.4948,62.931,False,False
7,1032,XL,356,68.8493,81,84,365,0.9753,5.1707,83.0478,0.4094,83.0478,False,False
7,1033,L,376,68.9973,55,58,365,1.0301,5.4495,53.391,0.4741,53.391,False,False
7,1033,S,750,4.6384,3,3,365,2.0548,26.0,1.46,1.0,1.46,True,False
7,1033,XXL,768,4.463,3,8,365,2.1041,26.0,1.4258,1.0,1.4258,True,False
7,1034,L,368,70.1315,76,82,365,1.0082,5.2473,75.3804,0.3719,75.3804,False,False
7,1034,M,92,123.4822,129,135,365,0.2521,0.745,365.0,0.074,365.0,False,True
7,1034,S,720,4.4192,8,9,365,1.9726,26.0,4.0556,1.0,4.0556,True,False
7,1034,XL,355,69.4164,75,77,365,0.9726,5.1141,77.1127,0.4576,77.1127,False,False
7,1034,XXL,383,69.0712,78,82,365,1.0493,5.545,74.3342,0.3774,74.3342,False,False
7,1035,M,364,68.8192,65,67,365,0.9973,5.2892,65.1786,0.4401,65.1786,False,False
7,1035,S,357,69.0301,80,61,365,0.9781,5.1717,81.7927,0.4559,81.7927,False,False
7,1035,XL,79,125.6356,147,131,365,0.2164,0.6288,365.0,0.0549,365.0,False,True
7,1035,XXL,376,68.8438,68,81,365,1.0301,5.4616,66.0106,0.4475,66.0106,False,False
7,1036,L,359,69.2247,82,74,365,0.9836,5.186,83.3705,0.3966,83.3705,False,False
7,1036,M,367,69.4877,83,67,365,1.0055,5.2815,82.5477,0.4314,82.5477,False,False
7,1036,XL,364,69.7233,82,81,365,0.9973,5.2206,82.2253,0.4362,82.2253,False,False
7,1037,M,84,125.074,111,148,365,0.2301,0.6716,365.0,0.0246,365.0,False,True
7,1037,XL,80,125.6,112,134,365,0.2192,0.6369,365.0,0.0465,365.0,False,True
7,1037,XXL,363,69.0493,73,85,365,0.9945,5.2571,73.4022,0.3467,73.4022,False,False
7,1038,L,349,68.7315,69,83,365,0.9562,5.0777,72.1633,0.5186,72.1633,False,False
7,1038,S,368,68.9973,60,77,365,1.0082,5.3335,59.5109,0.4333,59.5109,False,False
7,1038,XL,728,4.7041,6,5,365,1.9945,26.0,3.0082,1.0,3.0082,True,False
7,1038,XXL,357,68.411,82,69,365,0.9781,5.2185,83.8375,0.3853,83.8375,False,False
7,1039,L,730,4.5425,5,4,365,2.0,26.0,2.5,1.0,2.5,True,False
7,1039,M,747,4.5068,8,10,365,2.0466,26.0,3.909,1.0,3.909,True,False
7,1039,S,725,4.3753,8,4,365,1.9863,26.0,4.0276,1.0,4.0276,True,False
7,1039,XXL,361,69.9616,64,85,365,0.989,5.16,64.7091,0.4205,64.7091,False,False
7,1040,L,360,67.9836,56,61,365,0.9863,5.2954,56.7778,0.4141,56.7778,False,False
7,1040,M,81,124.2493,142,150,365,0.2219,0.6519,365.0,0.0648,365.0,False,True
7,1040,S,362,69.7151,66,66,365,0.9918,5.1926,66.547,0.4274,66.547,False,False
7,1040,XL,77,126.0658,120,101,365,0.211,0.6108,365.0,0.0636,365.0,False,True
7,1040,XXL,369,68.6959,59,55,365,1.011,5.3715,58.3604,0.4378,58.3604,False,False
8,1001,L,88,125.8192,118,139,365,0.2411,0.6994,365.0,0.0542,365.0,False,True
8,1001,M,81,124.063,128,116,365,0.2219,0.6529,365.0,0.0409,365.0,False,True
8,1001,S,352,69.8548,64,78,365,0.9644,5.039,66.3636,0.4265,66.3636,False,False
8,1001,XL,710,4.6767,4,8,365,1.9452,26.0,2.0563,1.0,2.0563,True,False
8,1001,XXL,79,124.4959,129,125,365,0.2164,0.6346,365.0,0.0079,365.0,False,True
8,1002,M,376,68.0904,54,68,365,1.0301,5.5221,52.4202,0.4292,52.4202,False,False
8,1002,S,362,68.7425,84,56,365,0.9918,5.266,84.6961,0.4069,84.6961,False,False
8,1002,XL,389,68.1425,76,64,365,1.0658,5.7086,71.3111,0.4622,71.3111,False,False
8,1002,XXL,385,69.1342,80,69,365,1.0548,5.5689,75.8442,0.5689,75.8442,False,False
8,1003,M,356,68.474,58,57,365,0.9753,5.1991,59.4663,0.4181,59.4663,False,False
8,1003,XL,373,69.0959,69,79,365,1.0219,5.3983,67.5201,0.4438,67.5201,False,False
8,1003,XXL,100,124.9151,105,117,365,0.274,0.8005,365.0,0.0858,365.0,False,True
8,1004,L,724,4.4904,7,3,365,1.9836,26.0,3.529,1.0,3.529,True,False
8,1004,M,375,68.4658,59,73,365,1.0274,5.4772,57.4267,0.541,57.4267,False,False
8,1004,S,721,4.6521,5,7,365,1.9753,26.0,2.5312,1.0,2.5312,True,False
8,1004,XXL,717,4.537,4,5,365,1.9644,26.0,2.0363,1.0,2.0363,True,False
8,1005,L,710,4.8493,1,3,365,1.9452,26.0,0.5141,1.0,0.5141,True,False
8,1005,M,78,123.811,131,130,365,0.2137,0.63,365.0,0.0487,365.0,False,True
8,1005,XL,729,4.4959,1,6,365,1.9973,26.0,0.5007,1.0,0.5007,True,False
8,1006,L,91,124.7123,108,123,365,0.2493,0.7297,365.0,0.057,365.0,False,True
8,1006,M,87,125.674,111,134,365,0.2384,0.6923,365.0,0.0233,365.0,False,True
8,1006,S,735,4.5562,5,7,365,2.0137,26.0,2.483,1.0,2.483,True,False
8,1007,M,65,124.7425,126,117,365,0.1781,0.5211,365.0,0.064,365.0,False,True
8,1007,S,373,69.474,62,76,365,1.0219,5.3689,60.6702,0.4508,60.6702,False,False
8,1007,XL,355,69.8192,77,65,365,0.9726,5.0846,79.169,0.4379,79.169,False,False
8,1008,L,370,68.4658,72,85,365,1.0137,5.4042,71.027,0.5603,71.027,False,False
8,1008,S,79,126.0575,128,146,365,0.2164,0.6267,365.0,0.0545,365.0,False,True
8,1008,XL,355,68.663,56,66,365,0.9726,5.1702,57.5775,0.4032,57.5775,False,False
8,1008,XXL,87,123.9014,120,135,365,0.2384,0.7022,365.0,0.0481,365.0,False,True
8,1009,L,721,4.5699,4,3,365,1.9753,26.0,2.025,1.0,2.025,True,False
8,1009,S,92,125.5342,149,107,365,0.2521,0.7329,365.0,0.0717,365.0,False,True
8,1009,XL,364,69.2904,84,55,365,0.9973,5.2533,84.2308,0.4848,84.2308,False,False
8,1010,L,371,68.7945,71,70,365,1.0164,5.3929,69.8518,0.4501,69.8518,False,False
8,1010,M,381,68.8548,67,69,365,1.0438,5.5334,64.1864,0.3841,64.1864,False,False
8,1010,S,89,124.7589,109,110,365,0.2438,0.7134,365.0,0.0953,365.0,False,True
8,1010,XL,730,4.5068,0,4,365,2.0,26.0,0.0,1.0,0.0,True,False
8,1010,XXL,364,69.8411,61,84,365,0.9973,5.2118,61.1676,0.3627,61.1676,False,False
8,1011,S,386,68.1205,65,55,365,1.0575,5.6664,61.4637,0.4203,61.4637,False,False
8,1011,XL,729,4.4822,3,7,365,1.9973,26.0,1.5021,1.0,1.5021,True,False
8,1011,XXL,83,124.4712,140,105,365,0.2274,0.6668,365.0,0.0478,365.0,False,True
8,1012,L,387,68.8411,74,65,365,1.0603,5.6216,69.7933,0.4591,69.7933,False,False
8,1012,M,361,69.3534,65,63,365,0.989,5.2052,65.7202,0.4405,65.7202,False,False
8,1012,S,759,4.3808,4,4,365,2.0795,26.0,1.9236,1.0,1.9236,True,False
8,1012,XL,739,4.3644,6,3,365,2.0247,26.0,2.9635,1.0,2.9635,True,False
8,1012,XXL,365,68.9123,67,83,365,1.0,5.2966,67.0,0.4517,67.0,False,False
8,1013,L,351,68.8192,63,74,365,0.9616,5.1003,65.5128,0.3435,65.5128,False,False
8,1013,M,372,68.8877,59,58,365,1.0192,5.4001,57.8898,0.428,57.8898,False,False
8,1013,S,723,4.6301,0,7,365,1.9808,26.0,0.0,1.0,0.0,True,False
8,1013,XL,373,68.8493,62,78,365,1.0219,5.4176,60.6702,0.3907,60.6702,False,False
8,1013,XXL,376,69.5479,85,82,365,1.0301,5.4063,82.5133,0.5036,82.5133,False,False
8,1014,L,87,124.3288,112,121,365,0.2384,0.6998,365.0,0.0402,365.0,False,True
8,1014,M,338,69.1562,55,76,365,0.926,4.8875,59.3935,0.4705,59.3935,False,False
8,1014,XL,341,68.8658,71,78,365,0.9342,4.9517,75.9971,0.2944,75.9971,False,False
8,1014,XXL,365,68.7288,80,64,365,1.0,5.3107,80.0,0.402,80.0,False,False
8,1015,L,397,68.337,65,68,365,1.0877,5.8094,59.7607,0.4208,59.7607,False,False
